id,event_time,event_type,device_name,device_ip,threat_level,category,attack_function,attack_step,signature,src_ip,src_port,src_mac,dst_ip,dst_port,dst_mac,protocol,packets_to_server,packets_to_client,bytes_to_server,bytes_to_client,created_at,event_time_hour,event_time_day,event_time_weekday,event_time_is_work_hour,created_at_hour,created_at_day,created_at_weekday,created_at_is_work_hour,src_ip_is_internal,dst_ip_is_internal,device_ip_is_internal,src_ip_segment,dst_ip_segment,device_ip_segment,same_segment,src_port_service,src_port_is_common,dst_port_service,dst_port_is_common,event_type_freq,category_freq,src_ip_freq,src_ip_segment_freq,attack_function_freq,attack_step_freq,signature_freq,total_bytes,total_packets,avg_packet_size,isolation_forest_score,kmeans_score,isolation_forest_anomaly,kmeans_anomaly,is_anomaly,anomaly_score
137762,2025-04-28 13:53:30,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,配置不当/错误,初始化访问,TCP_MS_RDP远程桌面_建立低安全性连接,174.35.62.137,61006,00:00:0c:07:ac:33,174.35.51.40,3389,c4:00:ad:98:09:bc,TCP/rdp,15,11,1135,703,2025-04-28 13:55:00,13,28,0,1,13,28,0,1,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.07782369146005509,0.0027548209366391185,0.5495867768595041,0.006887052341597796,0.9786501377410468,0.006887052341597796,1838,26,70.6923076923077,0.9822319365258532,0.9025914252402301,False,False,False,0.9503757320116039
137763,2025-04-28 14:03:42,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,配置不当/错误,初始化访问,TCP_MS_RDP远程桌面_建立低安全性连接,174.35.62.137,61096,00:00:0c:07:ac:33,174.35.51.103,3389,00:01:05:33:4b:39,TCP/rdp,13,9,933,583,2025-04-28 14:05:00,14,28,0,1,14,28,0,1,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.07782369146005509,0.0027548209366391185,0.5495867768595041,0.006887052341597796,0.9786501377410468,0.006887052341597796,1516,22,68.9090909090909,0.9784244537832587,0.8978851672206631,False,False,False,0.9462087391582206
137764,2025-04-28 15:01:14,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.254,0,00:00:0c:9f:f0:e4,10.174.228.81,0,20:67:7c:df:48:78,ICMP/unknown,3,1,294,98,2025-04-28 15:05:00,15,28,0,1,15,28,0,1,1,1,1,10.174,10.174,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.09228650137741047,0.40289256198347106,0.7079889807162535,0.9786501377410468,0.7079889807162535,392,4,98.0,0.7705515609847827,0.8147014894543453,False,False,False,0.7882115323726078
137765,2025-04-28 16:17:50,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.62,0,ec:eb:b8:d1:d8:bf,10.174.228.254,0,00:00:0c:9f:f0:e4,ICMP/unknown,1,0,98,0,2025-04-28 16:20:00,16,28,0,1,16,28,0,1,1,1,1,10.174,10.174,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.03168044077134986,0.40289256198347106,0.7079889807162535,0.9786501377410468,0.7079889807162535,98,1,98.0,0.7359872627633056,0.8342516473883747,False,False,False,0.7752930166133333
137766,2025-04-28 16:51:55,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,SQL注入,初始化访问,HTTP_注入攻击_算法_请求头SQL注入,174.35.58.65,53658,3c:58:c2:83:54:50,10.174.242.48,9005,00:00:0c:9f:f0:3a,TCP/http,19,18,5946,2764,2025-04-28 16:55:00,16,28,0,1,16,28,0,1,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.07782369146005509,0.01997245179063361,0.5495867768595041,0.02134986225895317,0.9786501377410468,0.01584022038567493,8710,37,235.40540540540542,0.5665292743199497,0.8898998727178662,False,False,False,0.6958775136791163
137767,2025-04-28 16:56:40,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,174.35.240.11,0,00:1c:7f:bc:05:ef,10.174.241.70,0,00:00:0c:9f:f0:0a,ICMP/unknown,1,0,74,0,2025-04-28 17:00:00,16,28,0,1,17,28,0,1,0,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.8168044077134986,0.0006887052341597796,0.5495867768595041,0.7079889807162535,0.9786501377410468,0.7079889807162535,74,1,74.0,0.5287616034581912,0.7496238894691807,False,False,False,0.617106517862587
137768,2025-04-28 17:00:16,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,代码执行,初始化访问,TCP_代码执行_java.lang.Runtime敏感类_代码执行,174.35.64.160,2049,00:16:3e:e9:67:e4,174.35.64.175,853,00:16:3e:6b:4b:b4,TCP/unknown,12320,32489,2927540,36134054,2025-04-28 17:05:00,17,28,0,1,17,28,0,1,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.07782369146005509,0.0006887052341597796,0.5495867768595041,0.004132231404958678,0.9786501377410468,0.002066115702479339,39061594,44809,871.7354549309291,0.4395740428578915,0.4707456019357793,True,True,True,0.4520426664890466
137769,2025-04-28 17:24:05,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.58.58,0,04:f1:69:dc:21:ea,174.35.59.254,0,00:00:0c:9f:f0:3a,ICMP/unknown,1,0,60,0,2025-04-28 17:25:00,17,28,0,1,17,28,0,1,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.002066115702479339,0.5495867768595041,0.10881542699724518,0.9786501377410468,0.08608815426997245,60,1,60.0,0.7764630825715657,0.9645897925071976,False,False,False,0.8517137665458185
137770,2025-04-28 19:04:15,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.254,0,00:00:0c:9f:f0:e4,10.174.228.81,0,20:67:7c:df:48:78,ICMP/unknown,2,1,196,98,2025-04-28 19:05:00,19,28,0,0,19,28,0,0,1,1,1,10.174,10.174,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.09228650137741047,0.40289256198347106,0.7079889807162535,0.9786501377410468,0.7079889807162535,294,3,98.0,0.7158768135653216,0.8366942352809077,False,False,False,0.764203782251556
137771,2025-04-28 21:05:55,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.254,0,00:00:0c:9f:f0:e4,10.174.228.81,0,20:67:7c:df:48:78,ICMP/unknown,3,1,294,98,2025-04-28 21:10:00,21,28,0,0,21,28,0,0,1,1,1,10.174,10.174,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.09228650137741047,0.40289256198347106,0.7079889807162535,0.9786501377410468,0.7079889807162535,392,4,98.0,0.7216160258719698,0.8394790663951653,False,False,False,0.768761242081248
137772,2025-04-28 22:26:00,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.58.58,0,04:f1:69:dc:21:ea,174.35.59.254,0,00:00:0c:9f:f0:3a,ICMP/unknown,1,0,60,0,2025-04-28 22:30:00,22,28,0,0,22,28,0,0,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.002066115702479339,0.5495867768595041,0.10881542699724518,0.9786501377410468,0.08608815426997245,60,1,60.0,0.7106728875096681,0.9376625918012338,False,False,False,0.8014687692262943
137773,2025-04-29 01:08:49,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.254,0,00:00:0c:9f:f0:e4,10.174.228.81,0,20:67:7c:df:48:78,ICMP/unknown,1,1,98,98,2025-04-29 01:10:00,1,29,1,0,1,29,1,0,1,1,1,10.174,10.174,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.09228650137741047,0.40289256198347106,0.7079889807162535,0.9786501377410468,0.7079889807162535,196,2,98.0,0.6525906807696595,0.6933785667896808,False,False,False,0.668905835177668
137774,2025-04-29 02:43:24,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.68,0,20:67:7c:e5:fc:6c,10.174.228.254,0,00:00:0c:9f:f0:e4,ICMP/unknown,1,0,98,0,2025-04-29 02:45:00,2,29,1,0,2,29,1,0,1,1,1,10.174,10.174,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.01997245179063361,0.40289256198347106,0.7079889807162535,0.9786501377410468,0.7079889807162535,98,1,98.0,0.6611606817807408,0.7122613190589573,False,False,False,0.6816009366920275
137775,2025-04-29 03:10:27,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.254,0,00:00:0c:9f:f0:e4,10.174.228.81,0,20:67:7c:df:48:78,ICMP/unknown,1,1,98,98,2025-04-29 03:15:00,3,29,1,0,3,29,1,0,1,1,1,10.174,10.174,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.09228650137741047,0.40289256198347106,0.7079889807162535,0.9786501377410468,0.7079889807162535,196,2,98.0,0.661665639020562,0.7080362658544226,False,False,False,0.6802138897541061
137776,2025-04-29 06:25:42,Alert,WxP1_IDS,174.35.26.10,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.24.75,0,44:90:46:87:a9:be,174.35.24.254,0,00:00:0c:07:ac:18,ICMP/unknown,1,0,60,0,2025-04-29 06:30:00,6,29,1,0,6,29,1,0,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.0013774104683195593,0.5495867768595041,0.10881542699724518,0.9786501377410468,0.08608815426997245,60,1,60.0,0.7128514421928925,0.8256028938360033,False,False,False,0.7579520228501369
137777,2025-04-29 09:02:26,Alert,WxP2_CMA,174.35.74.39,40,攻击利用,代码执行,初始化访问,TCP_反序列化_Hibernate_利用链攻击,174.35.73.65,51534,00:3a:9c:3f:cb:43,174.35.64.88,20000,74:56:3c:53:67:35,TCP/unknown,9017,69050,12721645,4282480,2025-04-29 09:05:00,9,29,1,1,9,29,1,1,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.07782369146005509,0.009641873278236915,0.5495867768595041,0.004132231404958678,0.9786501377410468,0.0006887052341597796,17004125,78067,217.81450548887494,0.4934956963469828,0.7474196525537801,True,False,True,0.5950652788297017
137778,2025-04-29 09:32:45,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,174.35.50.163,0,00:20:fc:0a:16:58,172.17.102.125,0,00:00:0c:9f:f1:f6,ICMP/unknown,1,0,74,0,2025-04-29 09:35:00,9,29,1,1,9,29,1,1,1,0,1,174.35,172.17.102,174.35,0,other,0,other,0,1.0,0.8168044077134986,0.0027548209366391185,0.5495867768595041,0.7079889807162535,0.9786501377410468,0.7079889807162535,74,1,74.0,0.5337968542358992,0.0999629100892101,False,True,True,0.3602632765772235
137779,2025-04-29 10:37:16,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,174.35.80.5,0,52:54:00:93:5f:01,172.31.192.74,0,00:00:0c:9f:f0:50,ICMP/unknown,1,0,98,0,2025-04-29 10:40:00,10,29,1,1,10,29,1,1,0,0,1,174.35,172.31.192,174.35,0,other,0,other,0,1.0,0.8168044077134986,0.0048209366391184574,0.5495867768595041,0.7079889807162535,0.9786501377410468,0.7079889807162535,98,1,98.0,0.44639392890906354,0.04876168452987073,True,True,True,0.2873410311573864
137780,2025-04-29 10:39:50,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,174.35.80.1,0,52:54:00:93:5f:01,172.31.192.73,0,00:00:0c:9f:f0:50,ICMP/unknown,1,0,98,0,2025-04-29 10:40:00,10,29,1,1,10,29,1,1,0,0,1,174.35,172.31.192,174.35,0,other,0,other,0,1.0,0.8168044077134986,0.0006887052341597796,0.5495867768595041,0.7079889807162535,0.9786501377410468,0.7079889807162535,98,1,98.0,0.4370849520173027,0.04884053346933015,True,True,True,0.28178718459811364
137781,2025-04-29 10:43:40,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,174.35.80.5,0,52:54:00:93:5f:01,172.31.192.77,0,00:00:0c:9f:f0:50,ICMP/unknown,1,0,98,0,2025-04-29 10:45:00,10,29,1,1,10,29,1,1,0,0,1,174.35,172.31.192,174.35,0,other,0,other,0,1.0,0.8168044077134986,0.0048209366391184574,0.5495867768595041,0.7079889807162535,0.9786501377410468,0.7079889807162535,98,1,98.0,0.44639392890906354,0.04876168452987073,True,True,True,0.2873410311573864
137782,2025-04-29 10:43:22,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,174.35.80.5,0,52:54:00:93:5f:01,172.31.192.73,0,00:00:0c:9f:f0:50,ICMP/unknown,1,0,98,0,2025-04-29 10:45:00,10,29,1,1,10,29,1,1,0,0,1,174.35,172.31.192,174.35,0,other,0,other,0,1.0,0.8168044077134986,0.0048209366391184574,0.5495867768595041,0.7079889807162535,0.9786501377410468,0.7079889807162535,98,1,98.0,0.44639392890906354,0.04876168452987073,True,True,True,0.2873410311573864
137783,2025-04-29 11:17:34,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.254,0,00:00:0c:9f:f0:e4,10.174.228.81,0,20:67:7c:df:48:78,ICMP/unknown,1,1,98,98,2025-04-29 11:20:00,11,29,1,1,11,29,1,1,1,1,1,10.174,10.174,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.09228650137741047,0.40289256198347106,0.7079889807162535,0.9786501377410468,0.7079889807162535,196,2,98.0,0.7745398106137527,0.8041525515020004,False,False,False,0.7863849069690517
137784,2025-04-29 11:56:51,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.244.11,0,00:11:32:f9:6f:07,10.174.243.231,0,00:00:0c:9f:f0:f4,ICMP/unknown,1,0,98,0,2025-04-29 12:00:00,11,29,1,1,12,29,1,1,1,1,1,10.174,10.174,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.01928374655647383,0.40289256198347106,0.7079889807162535,0.9786501377410468,0.7079889807162535,98,1,98.0,0.7644925207340886,0.7993870006077024,False,False,False,0.7784503126835342
137785,2025-04-29 14:49:04,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.254,0,00:00:0c:9f:f0:e4,10.174.228.62,0,ec:eb:b8:d1:d8:bf,ICMP/unknown,1,1,98,98,2025-04-29 14:50:00,14,29,1,1,14,29,1,1,1,1,1,10.174,10.174,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.09228650137741047,0.40289256198347106,0.7079889807162535,0.9786501377410468,0.7079889807162535,196,2,98.0,0.767299935284293,0.8112962441454387,False,False,False,0.7848984588287513
137786,2025-04-29 15:17:41,Alert,WxP1_IDS,174.35.26.10,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.34.203.99,30645,00:1c:7f:bc:0a:e5,174.35.16.252,22,00:00:0c:07:ac:0c,TCP/unknown,3,2,221,133,2025-04-29 15:20:00,15,29,1,1,15,29,1,1,0,1,1,174.34,174.35,174.35,0,other,0,SSH,1,1.0,0.10330578512396695,0.0006887052341597796,0.03994490358126722,0.10330578512396695,0.9786501377410468,0.10192837465564739,354,5,70.8,0.2792950153219307,0.7287866803645177,True,False,True,0.4590916813389655
137787,2025-04-29 16:05:15,Alert,WxP1_IDS,174.35.26.10,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,10.174.240.211,50611,00:50:56:b0:14:d8,10.174.240.2,22,98:f2:b3:2b:9f:b4,TCP/ssh,7,4,454,282,2025-04-29 16:10:00,16,29,1,1,16,29,1,1,1,1,1,10.174,10.174,174.35,1,other,0,SSH,1,1.0,0.10330578512396695,0.01584022038567493,0.40289256198347106,0.10330578512396695,0.9786501377410468,0.10192837465564739,736,11,66.9090909090909,0.3396276003635409,0.8851814894890646,True,False,True,0.5578491560137504
137788,2025-04-29 16:05:15,Alert,WxP1_IDS,174.35.26.10,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,10.174.240.211,50611,00:50:56:b0:14:d8,10.174.240.2,22,98:f2:b3:2b:9f:b4,TCP/ssh,8,4,536,282,2025-04-29 16:10:00,16,29,1,1,16,29,1,1,1,1,1,10.174,10.174,174.35,1,other,0,SSH,1,1.0,0.10330578512396695,0.01584022038567493,0.40289256198347106,0.10330578512396695,0.9786501377410468,0.10192837465564739,818,12,68.16666666666667,0.34032335290739485,0.8853843214936425,True,False,True,0.5583477403418939
137789,2025-04-29 16:05:55,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.240.2,0,00:1c:7f:bc:05:ef,10.174.228.208,0,00:00:0c:9f:f0:0a,ICMP/unknown,1,0,98,0,2025-04-29 16:10:00,16,29,1,1,16,29,1,1,1,1,1,10.174,10.174,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.0006887052341597796,0.40289256198347106,0.7079889807162535,0.9786501377410468,0.7079889807162535,98,1,98.0,0.7361846287735435,0.8438840801173757,False,False,False,0.7792644093110764
137790,2025-04-29 16:07:16,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,174.35.76.1,0,00:16:3e:69:f7:93,10.174.240.2,0,00:00:0c:9f:f2:f9,ICMP/unknown,1,0,98,0,2025-04-29 16:10:00,16,29,1,1,16,29,1,1,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.8168044077134986,0.0006887052341597796,0.5495867768595041,0.7079889807162535,0.9786501377410468,0.7079889807162535,98,1,98.0,0.5447014443892042,0.8637575509995229,False,False,False,0.6723238870333317
137791,2025-04-29 17:22:08,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.254,0,00:00:0c:9f:f0:e4,10.174.228.81,0,20:67:7c:df:48:78,ICMP/unknown,1,1,98,98,2025-04-29 17:25:00,17,29,1,1,17,29,1,1,1,1,1,10.174,10.174,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.09228650137741047,0.40289256198347106,0.7079889807162535,0.9786501377410468,0.7079889807162535,196,2,98.0,0.7571102709246951,0.8285695891441448,False,False,False,0.7856939982124749
137792,2025-04-29 23:26:48,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.254,0,00:00:0c:9f:f0:e4,10.174.228.81,0,20:67:7c:df:48:78,ICMP/unknown,1,1,98,98,2025-04-29 23:30:00,23,29,1,0,23,29,1,0,1,1,1,10.174,10.174,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.09228650137741047,0.40289256198347106,0.7079889807162535,0.9786501377410468,0.7079889807162535,196,2,98.0,0.7015910303041102,0.8521714694545789,False,False,False,0.7618232059642978
137793,2025-04-30 00:02:14,Alert,WxP1_IDS,174.35.26.10,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.24.8,0,48:c1:ee:0a:19:29,174.35.24.254,0,00:00:0c:07:ac:18,ICMP/unknown,1,0,60,0,2025-04-30 00:05:00,0,30,2,0,0,30,2,0,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.0006887052341597796,0.5495867768595041,0.10881542699724518,0.9786501377410468,0.08608815426997245,60,1,60.0,0.6841848053948373,0.7824293386931388,False,False,False,0.7234826187141579
137794,2025-04-30 01:28:24,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.254,0,00:00:0c:9f:f0:e4,10.174.228.81,0,20:67:7c:df:48:78,ICMP/unknown,1,1,98,98,2025-04-30 01:30:00,1,30,2,0,1,30,2,0,1,1,1,10.174,10.174,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.09228650137741047,0.40289256198347106,0.7079889807162535,0.9786501377410468,0.7079889807162535,196,2,98.0,0.6529758543799347,0.7075023942914214,False,False,False,0.6747864703445294
137795,2025-04-30 02:04:30,Alert,WxP1_IDS,174.35.26.10,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.24.37,0,40:d4:f6:96:b9:dc,174.35.24.254,0,00:00:0c:07:ac:18,ICMP/unknown,1,0,60,0,2025-04-30 02:05:00,2,30,2,0,2,30,2,0,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.0013774104683195593,0.5495867768595041,0.10881542699724518,0.9786501377410468,0.08608815426997245,60,1,60.0,0.6923986992409555,0.800119579858442,False,False,False,0.7354870514879501
137796,2025-04-30 04:04:02,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.68,0,20:67:7c:e5:fc:6c,10.174.228.254,0,00:00:0c:9f:f0:e4,ICMP/unknown,1,0,98,0,2025-04-30 04:05:00,4,30,2,0,4,30,2,0,1,1,1,10.174,10.174,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.01997245179063361,0.40289256198347106,0.7079889807162535,0.9786501377410468,0.7079889807162535,98,1,98.0,0.6650472062841258,0.7419335461006981,False,False,False,0.6958017422107547
137797,2025-04-30 05:09:03,Alert,WxP1_IDS,174.35.26.10,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.24.2,0,38:65:04:99:e4:f7,174.35.24.254,0,00:00:0c:07:ac:18,ICMP/unknown,1,0,60,0,2025-04-30 05:10:00,5,30,2,0,5,30,2,0,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.010330578512396695,0.5495867768595041,0.10881542699724518,0.9786501377410468,0.08608815426997245,60,1,60.0,0.6975145091381715,0.8203880073409481,False,False,False,0.7466639084192821
137798,2025-04-30 05:32:36,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.254,0,00:00:0c:9f:f0:e4,10.174.228.81,0,20:67:7c:df:48:78,ICMP/unknown,1,1,98,98,2025-04-30 05:35:00,5,30,2,0,5,30,2,0,1,1,1,10.174,10.174,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.09228650137741047,0.40289256198347106,0.7079889807162535,0.9786501377410468,0.7079889807162535,196,2,98.0,0.6787653714638678,0.7360843370270829,False,False,False,0.7016929576891539
137799,2025-04-30 06:37:17,Alert,WxP1_IDS,174.35.26.10,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.24.16,0,14:61:a4:da:fb:36,174.35.24.254,0,00:00:0c:07:ac:18,ICMP/unknown,1,0,60,0,2025-04-30 06:40:00,6,30,2,0,6,30,2,0,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.0013774104683195593,0.5495867768595041,0.10881542699724518,0.9786501377410468,0.08608815426997245,60,1,60.0,0.698892487293129,0.8262536608466348,False,False,False,0.7498369567145313
137800,2025-04-30 08:28:31,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,174.35.58.65,0,3c:58:c2:83:54:50,10.174.242.48,0,00:00:0c:9f:f0:3a,ICMP/unknown,1,0,74,0,2025-04-30 08:30:00,8,30,2,0,8,30,2,0,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.8168044077134986,0.01997245179063361,0.5495867768595041,0.7079889807162535,0.9786501377410468,0.7079889807162535,74,1,74.0,0.5566412531695734,0.8040388068649464,False,False,False,0.6556002746477225
137801,2025-04-30 08:43:57,Alert,WxP1_IDS,174.35.26.10,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.24.2,0,38:65:04:99:e4:f7,174.35.24.254,0,00:00:0c:07:ac:18,ICMP/unknown,1,0,60,0,2025-04-30 08:45:00,8,30,2,0,8,30,2,0,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.010330578512396695,0.5495867768595041,0.10881542699724518,0.9786501377410468,0.08608815426997245,60,1,60.0,0.6975145091381715,0.8555066531679136,False,False,False,0.7607113667500683
137802,2025-04-30 08:55:22,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,174.35.58.65,0,3c:58:c2:83:54:50,10.174.242.28,0,00:00:0c:9f:f0:3a,ICMP/unknown,1,0,74,0,2025-04-30 09:00:00,8,30,2,0,9,30,2,1,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.8168044077134986,0.01997245179063361,0.5495867768595041,0.7079889807162535,0.9786501377410468,0.7079889807162535,74,1,74.0,0.5566412531695734,0.8040388068649464,False,False,False,0.6556002746477225
137803,2025-04-30 09:22:32,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,174.35.58.65,0,3c:58:c2:83:54:50,192.168.20.200,0,00:00:0c:9f:f0:3a,ICMP/unknown,1,0,74,0,2025-04-30 09:25:00,9,30,2,1,9,30,2,1,1,0,1,174.35,192.168.20,174.35,0,other,0,other,0,1.0,0.8168044077134986,0.01997245179063361,0.5495867768595041,0.7079889807162535,0.9786501377410468,0.7079889807162535,74,1,74.0,0.5217034630903304,0.10348010733123869,False,True,True,0.35441412078669376
137804,2025-04-30 10:47:17,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,174.35.58.65,0,3c:58:c2:83:54:50,10.174.242.109,0,00:00:0c:9f:f0:3a,ICMP/unknown,1,0,74,0,2025-04-30 10:50:00,10,30,2,1,10,30,2,1,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.8168044077134986,0.01997245179063361,0.5495867768595041,0.7079889807162535,0.9786501377410468,0.7079889807162535,74,1,74.0,0.585827509103054,0.8107304234725126,False,False,False,0.6757886748508375
137805,2025-04-30 11:56:51,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.244.11,0,00:11:32:f9:6f:07,10.174.243.231,0,00:00:0c:9f:f0:f4,ICMP/unknown,1,0,98,0,2025-04-30 12:00:00,11,30,2,1,12,30,2,1,1,1,1,10.174,10.174,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.01928374655647383,0.40289256198347106,0.7079889807162535,0.9786501377410468,0.7079889807162535,98,1,98.0,0.7642373234243888,0.7982424738251516,False,False,False,0.777839383584694
137806,2025-04-30 12:35:01,Alert,WxP1_IDS,174.35.26.10,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,10.174.240.211,50703,00:50:56:b0:14:d8,10.174.240.2,22,98:f2:b3:2b:9f:b4,TCP/ssh,5,4,334,282,2025-04-30 12:40:00,12,30,2,1,12,30,2,1,1,1,1,10.174,10.174,174.35,1,other,0,SSH,1,1.0,0.10330578512396695,0.01584022038567493,0.40289256198347106,0.10330578512396695,0.9786501377410468,0.10192837465564739,616,9,68.44444444444444,0.3358476201739341,0.8997094984541122,True,False,True,0.5613923714860054
